entity,year,coal_consumption
European Union (27),2013,2916.173584
European Union (27),2014,2777.12915
European Union (27),2015,2771.256836
European Union (27),2016,2661.107178
European Union (27),2017,2569.724121
European Union (27),2018,2512.287598
European Union (27),2019,2026.927734
European Union (27),2020,1658.078003
European Union (27),2021,1871.224609
Finland,1965,20.25982094
Finland,1966,18.80453491
Finland,1967,18.09189606
Finland,1968,21.78861809
Finland,1969,26.13805199
Finland,1970,26.56749916
Finland,1971,23.57944489
Finland,1972,26.15777779
Finland,1973,29.03194427
Finland,1974,29.58527756
Finland,1975,26.80500031
Finland,1976,36.11999893
Finland,1977,36.42083359
Finland,1978,49.0941658
Finland,1979,47.31305695
Finland,1980,53.68805695
Finland,1981,32.99416733
Finland,1982,36.59638977
Finland,1983,39.7508316
Finland,1984,45.78277588
Finland,1985,58.02583313
Finland,1986,53.05527878
Finland,1987,59.42694473
Finland,1988,59.5
Finland,1989,58.20639038
Finland,1990,61.28749847
Finland,1991,61.21166611
Finland,1992,55.7136116
Finland,1993,63.68888855
Finland,1994,77.55638885
Finland,1995,68.60500336
Finland,1996,81.74694824
Finland,1997,77.42805481
Finland,1998,63.53888702
Finland,1999,61.56555557
Finland,2000,58.32722092
Finland,2001,70.48916626
Finland,2002,76.59111023
Finland,2003,95.59249878
Finland,2004,85.87944794
Finland,2005,55.16888809
Finland,2006,86.15389252
Finland,2007,81.35305786
Finland,2008,62.04360962
Finland,2009,62.48972321
Finland,2010,78.92500305
Finland,2011,64.11750031
Finland,2012,52.50166702
Finland,2013,58.04138947
Finland,2014,52.02472305
Finland,2015,44.40499878
Finland,2016,50.92111206
Finland,2017,46.6455574
Finland,2018,48.88138962
Finland,2019,41.04694366
Finland,2020,31.52194405
Finland,2021,32.88568878
France,1965,481.135437
France,1966,445.8140869
France,1967,440.042572
France,1968,423.1608582
France,1969,423.6030579
France,1970,403.1711121
France,1971,369.4351501
France,1972,328.6125793
France,1973,325.0417786
France,1974,329.0066223
France,1975,288.4420776
France,1976,339.1308899
France,1977,326.6252441
France,1978,340.7844849
France,1979,370.0985107
France,1980,362.361084
France,1981,330.2919922
France,1982,337.735199
France,1983,305.6364136
France,1984,292.2619019
France,1985,283.6557007
France,1986,234.4608002
France,1987,213.4105072
France,1988,208.4096069
France,1989,226.9013062
France,1990,220.8536987
France,1991,235.0422974
France,1992,207.2465973
France,1993,169.3327942
France,1994,166.5415955
France,1995,170.4958038
France,1996,181.6605988
France,1997,159.0984039
France,1998,189.2200928
France,1999,169.4490967
France,2000,164.7612915
France,2001,144.1878052
France,2002,148.6098938
France,2003,157.9793549
France,2004,150.388443
France,2005,156.1845245
France,2006,144.3175964
France,2007,149.4089661
France,2008,140.4089966
France,2009,125.0283051
France,2010,133.8708801
France,2011,113.6068497
France,2012,128.7003632
France,2013,134.4942322
France,2014,100.4477921
France,2015,99.87414551
France,2016,97.52973938
France,2017,106.4597549
France,2018,95.25949097
France,2019,74.43288422
France,2020,53.78302383
France,2021,64.64903259
Germany,1965,1869.476563
Germany,1966,1745.339478
Germany,1967,1681.304443
Germany,1968,1705.439087
Germany,1969,1755.960449
Germany,1970,1733.998169
Germany,1971,1659.380005
Germany,1972,1619.861328
Germany,1973,1625.129639
Germany,1974,1632.119263
Germany,1975,1478.568359
Germany,1976,1560.838989
Germany,1977,1499.002319
Germany,1978,1518.482544
Germany,1979,1606.777588
Germany,1980,1643.760986
Germany,1981,1671.312378
Germany,1982,1631.479614
Germany,1983,1690.967163
Germany,1984,1745.244263
Germany,1985,1735.998413
Germany,1986,1640.376587
Germany,1987,1633.631226
Germany,1988,1614.395142
Germany,1989,1640.097534
Germany,1990,1529.690796
Germany,1991,1343.595337
Germany,1992,1214.497925
Germany,1993,1145.77417
Germany,1994,1111.451538
Germany,1995,1053.939331
Germany,1996,1049.401855
Germany,1997,1016.818237
Germany,1998,992.5123291
Germany,1999,955.581665
Germany,2000,992.0958252
Germany,2001,994.9360352
Germany,2002,997.1488037
Germany,2003,1013.619934
Germany,2004,988.1099854
Germany,2005,945.3872681
Germany,2006,983.3112793
Germany,2007,1008.286743
Germany,2008,931.8082275
Germany,2009,834.2924194
Germany,2010,896.1722412
Germany,2011,910.7911377
Germany,2012,936.0741577
Germany,2013,963.3986206
Germany,2014,925.8950195
Germany,2015,915.0558472
Germany,2016,889.9349976
Germany,2017,835.9297485
Germany,2018,806.6900024
Germany,2019,624.2177734
Germany,2020,501.694458
Germany,2021,587.666687
Greece,1965,24.50440979
Greece,1966,24.45788956
Greece,1967,23.37630081
Greece,1968,26.40010071
Greece,1969,25.55110931
Greece,1970,29.40064049
Greece,1971,43.33338165
Greece,1972,46.28739929
Greece,1973,54.44002914
Greece,1974,57.33589935
Greece,1975,75.08328247
Greece,1976,88.72527313
Greece,1977,94.36582184
Greece,1978,83.9104538
Greece,1979,46.06642914
Greece,1980,46.06642914
Greece,1981,45.60123062
Greece,1982,46.2990303
Greece,1983,56.77766037
Greece,1984,60.62718964
Greece,1985,70.30335236
Greece,1986,67.09346771
Greece,1987,76.5951767
Greece,1988,85.96896362
Greece,1989,92.42360687
Greece,1990,93.72660065
Greece,1991,90.17141724
Greece,1992,94.08823395
Greece,1993,94.04727173
Greece,1994,94.2490921
Greece,1995,93.93197632
Greece,1996,91.37747192
Greece,1997,98.41098785
Greece,1998,102.9504471
Greece,1999,99.02892303
Greece,2000,104.9478073
Greece,2001,108.476059
Greece,2002,104.3656311
Greece,2003,104.9274902
Greece,2004,107.5580292
Greece,2005,106.0981979
Greece,2006,97.70742035
Greece,2007,103.0163879
Greece,2008,96.96925354
Greece,2009,98.00819397
Greece,2010,91.50558472
Greece,2011,91.84949493
Greece,2012,94.6588974
Greece,2013,81.26120758
Greece,2014,78.0980072
Greece,2015,65.44080353
Greece,2016,50.69211197
Greece,2017,2.1881845
Greece,2018,54.77490234
Greece,2019,37.17534256
Greece,2020,21.29485512
Greece,2021,20.55116463
High-income countries,1965,10125.58594
High-income countries,1966,10074.84668
High-income countries,1967,9887.056641
High-income countries,1968,10106.72266
High-income countries,1969,10231.05957
High-income countries,1970,10071.80371
High-income countries,1971,9547.558594
High-income countries,1972,9469.333008
High-income countries,1973,9852.71582
High-income countries,1974,9762.091797
High-income countries,1975,9575.90625
High-income countries,1976,10112.59668
High-income countries,1977,10238.46484
High-income countries,1978,10165.82031
High-income countries,1979,10801.54297
High-income countries,1980,11183.77441
High-income countries,1981,11303.27148
High-income countries,1982,11162.88086
High-income countries,1983,11402.77148
High-income countries,1984,11893.64453
High-income countries,1985,12387.56641
High-income countries,1986,12237.79102
High-income countries,1987,12575.21094
High-income countries,1988,12868.47852
High-income countries,1989,12943.05078
High-income countries,1990,12619.90234
High-income countries,1991,12347.98926
High-income countries,1992,12051.5166
High-income countries,1993,12025.87598
High-income countries,1994,11993.17285
High-income countries,1995,12058.03711
High-income countries,1996,12418.46484
High-income countries,1997,12515.43652
High-income countries,1998,12465.73926
High-income countries,1999,12372.81836
High-income countries,2000,12920.08008
High-income countries,2001,12856.59082
High-income countries,2002,12975.75684
High-income countries,2003,13334.95898
High-income countries,2004,13384.17188
High-income countries,2005,13470.64941
High-income countries,2006,13520.85254
High-income countries,2007,13737.42578
High-income countries,2008,13470.08789
High-income countries,2009,12025.9834
High-income countries,2010,12748.36621
High-income countries,2011,12490.50488
High-income countries,2012,11961.13672
High-income countries,2013,12140.87109
High-income countries,2014,11903.40039
High-income countries,2015,11136.16113
High-income countries,2016,10467.14648
High-income countries,2017,10313.77051
High-income countries,2018,10001.6709
High-income countries,2019,8839.576172
High-income countries,2020,7560.844727
High-income countries,2021,8211.174805
Hong Kong,1965,1.430490017
Hong Kong,1966,1.23277998
Hong Kong,1967,0.988550007
Hong Kong,1968,0.709429979
Hong Kong,1969,0.418680012
Hong Kong,1970,0.244230002
Hong Kong,1971,0.314009994
Hong Kong,1972,0.151189998
Hong Kong,1973,0.081409998
Hong Kong,1974,0.081409998
Hong Kong,1975,0.06978
Hong Kong,1976,0.093039997
Hong Kong,1977,0.081409998
Hong Kong,1978,0.058150001
Hong Kong,1979,0.046519998
Hong Kong,1980,0.023259999
Hong Kong,1981,0.407050014
Hong Kong,1982,10.40884972
Hong Kong,1983,24.44626045
Hong Kong,1984,31.91271973
Hong Kong,1985,39.5071106
Hong Kong,1986,45.7175293
Hong Kong,1987,57.28937912
Hong Kong,1988,66.27937317
Hong Kong,1989,71.01277924
Hong Kong,1990,63.87195969
Hong Kong,1991,68.91938019
Hong Kong,1992,73.05966187
Hong Kong,1993,84.60825348
Hong Kong,1994,60.4411087
Hong Kong,1995,65.15126038
Hong Kong,1996,48.41569138
Hong Kong,1997,40.85618973
Hong Kong,1998,50.78821182
Hong Kong,1999,43.41361237
Hong Kong,2000,50.44972229
Hong Kong,2001,79.6883316
Hong Kong,2002,61.98860931
Hong Kong,2003,78.61528015
Hong Kong,2004,73.40638733
Hong Kong,2005,79.86222076
Hong Kong,2006,79.73416901
Hong Kong,2007,86.9980545
Hong Kong,2008,79.72166443
Hong Kong,2009,83.24777985
Hong Kong,2010,72.42305756
Hong Kong,2011,86.14694214
Hong Kong,2012,84.79666901
Hong Kong,2013,90.37638855
Hong Kong,2014,94.72611237
Hong Kong,2015,77.90110779
Hong Kong,2016,77.89527893
Hong Kong,2017,72.96778107
Hong Kong,2018,74.94055176
Hong Kong,2019,71.76916504
Hong Kong,2020,38.23055649
Hong Kong,2021,42.46500015
Hungary,1965,126.8833008
Hungary,1966,121.6846924
Hungary,1967,105.5655136
Hungary,1968,104.1931686
Hungary,1969,105.7515869
Hungary,1970,107.4728317
Hungary,1971,104.0303497
Hungary,1972,101.0995865
Hungary,1973,101.6229401
Hungary,1974,96.92442322
Hungary,1975,92.34220123
Hungary,1976,93.56334686
Hungary,1977,95.16828918
Hungary,1978,95.07524872
Hungary,1979,95.80793762
Hungary,1980,93.94714355
Hungary,1981,94.40071106
Hungary,1982,98.42469025
Hungary,1983,92.52828217
Hungary,1984,90.03945923
Hungary,1985,88.43451691
Hungary,1986,87.39945221
Hungary,1987,87.35292816
Hungary,1988,82.42180634
Hungary,1989,73.82723999
Hungary,1990,71.60919952
Hungary,1991,66.6833725
Hungary,1992,60.13497543
Hungary,1993,54.16963196
Hungary,1994,51.38703918
Hungary,1995,50.54674911
Hungary,1996,49.91667938
Hungary,1997,47.68172073
Hungary,1998,46.27174759
Hungary,1999,48.17066956
Hungary,2000,44.99306107
Hungary,2001,42.74956512
Hungary,2002,41.24687576
Hungary,2003,42.21047974
Hungary,2004,40.02381897
Hungary,2005,35.59360504
Hungary,2006,35.72894287
Hungary,2007,36.33452606
Hungary,2008,35.29392242
Hungary,2009,29.71732521
Hungary,2010,31.30872726
Hungary,2011,31.54747963
Hungary,2012,30.35347366
Hungary,2013,26.57693481
Hungary,2014,26.2710762
Hungary,2015,27.22608566
Hungary,2016,25.50650978
Hungary,2017,26.14431
Hungary,2018,24.69846725
Hungary,2019,21.38698769
Hungary,2020,19.59499168
Hungary,2021,16.83176994
Iceland,1965,0.076020837
Iceland,1966,0.055976667
Iceland,1967,0.043021388
Iceland,1968,0.033977222
Iceland,1969,0.023944445
Iceland,1970,0.016000001
Iceland,1971,0.011
Iceland,1972,0.007944444
Iceland,1973,0.005
Iceland,1974,0.004027778
Iceland,1975,0.002706667
Iceland,1976,0.002753333
Iceland,1977,0.002508333
Iceland,1978,0.002123333
Iceland,1979,0.183329999
Iceland,1980,0.244440004
Iceland,1981,0.415548056
Iceland,1982,0.387568057
Iceland,1983,0.553943872
Iceland,1984,0.765591919
Iceland,1985,0.818528056
Iceland,1986,0.921983898
Iceland,1987,0.735383868
Iceland,1988,0.741543889
Iceland,1989,0.792191923
Iceland,1990,0.755656123
Iceland,1991,0.779528081
Iceland,1992,0.614071965
Iceland,1993,0.634320021
Iceland,1994,0.626688063
Iceland,1995,0.737168074
Iceland,1996,0.730208039
Iceland,1997,0.757368028
Iceland,1998,0.679903865
Iceland,1999,0.795191944
Iceland,2000,1.09967196
Iceland,2001,1.192968011
Iceland,2002,1.188333392
Iceland,2003,1.166666627
Iceland,2004,1.222222209
Iceland,2005,1.166666627
Iceland,2006,1.194444418
Iceland,2007,1.277777791
Iceland,2008,1.111111164
Iceland,2009,1.027777791
Iceland,2010,1.083333373
Iceland,2011,1.083333373
Iceland,2012,1.108333349
Iceland,2013,1.274999976
Iceland,2014,1.044444442
Iceland,2015,1.155555606
Iceland,2016,1.344444394
Iceland,2017,1.333333373
Iceland,2018,1.333333373
Iceland,2019,1.305555582
Iceland,2020,0
Iceland,2021,0
India,1965,413.4073486
India,1966,412.4153748
India,1967,419.2852478
India,1968,433.824707
India,1969,460.841217
India,1970,436.8088684
India,1971,442.8721924
India,1972,467.683075
India,1973,461.4494019
India,1974,520.8560791
India,1975,559.906189
India,1976,583.0348511
India,1977,610.3461914
India,1978,590.6641235
India,1979,627.4928589
India,1980,659.5650024
India,1981,742.142395
India,1982,733.9040527
India,1983,779.0480347
India,1984,818.3108521
India,1985,857.3970947
India,1986,921.2400513
India,1987,1011.629822
India,1988,1085.557373
India,1989,1179.941162
India,1990,1276.025146
India,1991,1357.877686
India,1992,1438.256592
India,1993,1489.625366
India,1994,1537.287109
India,1995,1631.613403
India,1996,1678.482544
India,1997,1755.362671
India,1998,1813.659058
India,1999,1796.67395
India,2000,1911.16626
India,2001,1926.953125
India,2002,2012.789917
India,2003,2107.983643
India,2004,2243.528564
India,2005,2456.113281
India,2006,2549.864502
India,2007,2790.272705
India,2008,3020.761963
India,2009,3284.989258
India,2010,3373.034912
India,2011,3543.44043
India,2012,3893.338623
India,2013,4131.126953
India,2014,4543.932617
India,2015,4598.245117
India,2016,4688.110352
India,2017,4844.003418
India,2018,5160.449707
India,2019,5163.840332
India,2020,4833.623535
India,2021,5580.151367
Indonesia,1965,1.500270009
Indonesia,1966,1.83754003
Indonesia,1967,1.290930033
Indonesia,1968,0.96529001
Indonesia,1969,1.162999988
Indonesia,1970,1.011809945
Indonesia,1971,1.162999988
Indonesia,1972,1.162999988
Indonesia,1973,0.779209971
Indonesia,1974,0.848990023
Indonesia,1975,1.081590056
Indonesia,1976,1.081590056
Indonesia,1977,1.162999988
Indonesia,1978,1.546790004
Indonesia,1979,2.325999975
Indonesia,1980,2.942389965
Indonesia,1981,3.140100002
Indonesia,1982,2.965650082
Indonesia,1983,2.965650082
Indonesia,1984,3.105210066
Indonesia,1985,10.46700001
Indonesia,1986,16.81698036
Indonesia,1987,26.36520958
Indonesia,1988,27.5398407
Indonesia,1989,41.33301926
Indonesia,1990,39.78792572
Indonesia,1991,40.26627731
Indonesia,1992,49.15090561
Indonesia,1993,57.29673767
Indonesia,1994,57.31682587
Indonesia,1995,63.07746887
Indonesia,1996,75.18890381
Indonesia,1997,92.72887421
Indonesia,1998,99.51190948
Indonesia,1999,136.9640045
Indonesia,2000,153.0694122
Indonesia,2001,194.3317719
Indonesia,2002,200.4558105
Indonesia,2003,269.086731
Indonesia,2004,247.2158051
Indonesia,2005,283.3166199
Indonesia,2006,335.6921387
Indonesia,2007,421.1647644
Indonesia,2008,366.3746338
Indonesia,2009,385.7080078
Indonesia,2010,460.2874451
Indonesia,2011,545.0942383
Indonesia,2012,562.8059082
Indonesia,2013,493.7911987
Indonesia,2014,521.9510498
Indonesia,2015,594.8110962
Indonesia,2016,620.4078369
Indonesia,2017,664.8058472
Indonesia,2018,788.4763184
Indonesia,2019,948.3791504
Indonesia,2020,903.6278687
Indonesia,2021,911.5532227
Iran,1965,2.453929901
Iran,1966,2.698159933
Iran,1967,2.977279902
Iran,1968,3.279659986
Iran,1969,3.616930008
Iran,1970,3.989089966
Iran,1971,2.810412884
Iran,1972,4.391080856
Iran,1973,7.383247375
Iran,1974,8.086141586
Iran,1975,14.97947502
Iran,1976,14.8050251
Iran,1977,14.97735786
Iran,1978,9.151670456
Iran,1979,13.20983124
Iran,1980,13.91149235
Iran,1981,11.61699772
Iran,1982,15.66866875
Iran,1983,14.78349781
Iran,1984,11.42949867
Iran,1985,11.24466324
Iran,1986,11.07499313
Iran,1987,10.89416981
Iran,1988,11.24199963
Iran,1989,8.259160995
Iran,1990,8.261173248
Iran,1991,11.79199409
Iran,1992,10.38550854
Iran,1993,12.76650715
Iran,1994,12.81784153
Iran,1995,12.00499821
Iran,1996,12.55832958
Iran,1997,12.8720026
Iran,1998,14.98916245
Iran,1999,14.26488113
Iran,2000,15.15965843
Iran,2001,14.86200047
Iran,2002,14.08155727
Iran,2003,15.257164
Iran,2004,15.97122288
Iran,2005,18.10276985
Iran,2006,17.47377205
Iran,2007,18.21539497
Iran,2008,13.63993168
Iran,2009,15.78903961
Iran,2010,14.95316792
Iran,2011,16.59933662
Iran,2012,13.06766605
Iran,2013,16.68594551
Iran,2014,19.01103783
Iran,2015,18.15151024
Iran,2016,17.59095573
Iran,2017,19.17483521
Iran,2018,20.36971092
Iran,2019,20.55038261
Iran,2020,20.60668564
Iran,2021,20.55038261
Iraq,1965,0
Iraq,1966,0
Iraq,1967,0
Iraq,1968,0
Iraq,1969,0
Iraq,1970,0
Iraq,1971,0
Iraq,1972,0
Iraq,1973,0
Iraq,1974,0
Iraq,1975,0
Iraq,1976,0
Iraq,1977,0
Iraq,1978,0
Iraq,1979,0
Iraq,1980,0
Iraq,1981,0
Iraq,1982,0
Iraq,1983,0
Iraq,1984,0
Iraq,1985,0
Iraq,1986,0
Iraq,1987,0
Iraq,1988,0
Iraq,1989,0
Iraq,1990,0
Iraq,1991,0
Iraq,1992,0
Iraq,1993,0
Iraq,1994,0
Iraq,1995,0
Iraq,1996,0
Iraq,1997,0
Iraq,1998,0
Iraq,1999,0
Iraq,2000,0
Iraq,2001,0
Iraq,2002,0
Iraq,2003,0
Iraq,2004,0
Iraq,2005,0
Iraq,2006,0
Iraq,2007,0
Iraq,2008,0
Iraq,2009,0
Iraq,2010,0
Iraq,2011,0
Iraq,2012,0
Iraq,2013,0
Iraq,2014,0
Iraq,2015,0
Iraq,2016,0
Iraq,2017,0
Iraq,2018,0
Iraq,2019,0
Iraq,2020,0
Iraq,2021,0
Ireland,1965,36.35538101
Ireland,1966,41.41442871
Ireland,1967,44.10095978
Ireland,1968,53.85852814
Ireland,1969,51.27666855
Ireland,1970,25.00449944
Ireland,1971,23.86475945
Ireland,1972,22.2133007
Ireland,1973,21.66669083
Ireland,1974,23.3646698
Ireland,1975,19.78263092
Ireland,1976,20.3408699
Ireland,1977,21.30615997
Ireland,1978,20.15479088
Ireland,1979,23.12043953
Ireland,1980,21.91091919
Ireland,1981,22.9343605
Ireland,1982,24.26017952
Ireland,1983,26.31868935
Ireland,1984,25.22546959
Ireland,1985,28.9819603
Ireland,1986,31.85457039
Ireland,1987,40.92596817
Ireland,1988,41.6702919
Ireland,1989,41.75170135
Ireland,1990,40.26152802
Ireland,1991,38.6219902
Ireland,1992,36.78681183
Ireland,1993,35.74623489
Ireland,1994,34.20361328
Ireland,1995,34.43781281
Ireland,1996,34.62535858
Ireland,1997,32.98866272
Ireland,1998,33.20792389
Ireland,1999,28.56918716
Ireland,2000,30.4192543
Ireland,2001,31.86122131
Ireland,2002,30.63002396
Ireland,2003,29.65068436
Ireland,2004,27.70246887
Ireland,2005,30.78461075
Ireland,2006,27.77243996
Ireland,2007,27.12116051
Ireland,2008,26.5396595
Ireland,2009,23.20185089
Ireland,2010,23.09717941
Ireland,2011,22.66687012
Ireland,2012,26.29542923
Ireland,2013,23.7949791
Ireland,2014,23.38792992
Ireland,2015,25.5053997
Ireland,2016,24.50440979
Ireland,2017,20.86448097
Ireland,2018,16.40505028
Ireland,2019,11.74078846
Ireland,2020,8.687483788
Ireland,2021,14.54837894
Israel,1965,0
Israel,1966,0
Israel,1967,0
Israel,1968,0
Israel,1969,0
Israel,1970,0
Israel,1971,0
Israel,1972,0
Israel,1973,0
Israel,1974,0
Israel,1975,0
Israel,1976,0
Israel,1977,0
Israel,1978,0
Israel,1979,0
Israel,1980,0.01163
Israel,1981,0.01163
Israel,1982,6.454649925
Israel,1983,12.16497993
Israel,1984,19.68959045
Israel,1985,21.48060989
Israel,1986,23.85313034
Israel,1987,25.39991951
Israel,1988,24.34159088
Israel,1989,26.29542923
Israel,1990,27.56522751
Israel,1991,29.84846497
Israel,1992,36.73735428
Israel,1993,41.50656128
Israel,1994,43.99226761
Israel,1995,48.01901245
Israel,1996,58.21340561
Israel,1997,63.3021965
Israel,1998,67.95359802
Israel,1999,66.74111938
Israel,2000,72.74456787
Israel,2001,83.96878815
Israel,2002,88.76048279
Israel,2003,91.98802948
Israel,2004,92.87358856
Israel,2005,92.33705902
Israel,2006,91.28712463
Israel,2007,93.3596344
Israel,2008,91.86979675
Israel,2009,89.96573639
Israel,2010,89.91976166
Israel,2011,92.2519455
Israel,2012,102.4689636
Israel,2013,82.44158173
Israel,2014,76.61222839
Israel,2015,75.02718353
Israel,2016,64.12097168
Israel,2017,58.19283676
Israel,2018,54.78136063
Israel,2019,57.89883804
Israel,2020,50.47039795
Israel,2021,45.14167404
Italy,1965,100.3203812
Italy,1966,104.3443604
Italy,1967,114.3461609
Italy,1968,110.74086
Italy,1969,113.6716232
Italy,1970,114.7881012
Italy,1971,110.8920517
Italy,1972,103.1929932
Italy,1973,104.7048874
Italy,1974,114.0205231
Italy,1975,114.3228989
Italy,1976,113.3576126
Italy,1977,111.4735489
Italy,1978,113.3925018
Italy,1979,124.4410019
Italy,1980,146.0030212
Italy,1981,149.6315765
Italy,1982,167.2975464
Italy,1983,156.586319
Italy,1984,177.5901031
Italy,1985,175.3338776
Italy,1986,172.3449707
Italy,1987,171.077301
Italy,1988,160.3544464
Italy,1989,167.3091736
Italy,1990,170.2590637
Italy,1991,161.7241821
Italy,1992,141.8608856
Italy,1993,124.0695343
Italy,1994,131.0025482
Italy,1995,140.9071655
Italy,1996,129.6575012
Italy,1997,131.5510559
Italy,1998,136.5621643
Italy,1999,136.3793335
Italy,2000,145.5801392
Italy,2001,154.6965179
Italy,2002,159.6782684
Italy,2003,172.2990417
Italy,2004,193.0127258
Italy,2005,191.5335236
Italy,2006,193.9112396
Italy,2007,189.8483276
Italy,2008,183.7009125
Italy,2009,143.8234406
Italy,2010,159.0275116
Italy,2011,178.2699738
Italy,2012,182.7333069
Italy,2013,157.4031219
Italy,2014,153.4474182
Italy,2015,143.395462
Italy,2016,127.7323227
Italy,2017,111.9039154
Italy,2018,102.5671692
Italy,2019,77.5344162
Italy,2020,59.25283813
Italy,2021,63.85535431
Japan,1965,566.5228882
Japan,1966,603.7728271
Japan,1967,663.1947021
Japan,1968,682.4550171
Japan,1969,728.9827271
Japan,1970,702.3052368
Japan,1971,637.6660156
Japan,1972,623.12146
Japan,1973,658.8214722
Japan,1974,698.3457031
Japan,1975,653.2632446
Japan,1976,638.7905273
Japan,1977,602.6567383
Japan,1978,545.7324219
Japan,1979,582.8143311
Japan,1980,677.0604248
Japan,1981,759.0700073
Japan,1982,723.9473877
Japan,1983,713.5823975
Japan,1984,797.9804688
Japan,1985,832.8265381
Japan,1986,793.0756226
Japan,1987,809.3264771
Japan,1988,874.7718506
Japan,1989,876.1640625
Japan,1990,907.6897583
Japan,1991,900.4807739
Japan,1992,885.2546387
Japan,1993,902.805481
Japan,1994,945.3256836
Japan,1995,979.8555298
Japan,1996,1005.582458
Japan,1997,1032.946045
Japan,1998,984.7194214
Japan,1999,1035.977173
Japan,2000,1110.603394
Japan,2001,1137.154663
Japan,2002,1207.908081
Japan,2003,1241.259399
Japan,2004,1274.102539
Japan,2005,1334.814209
Japan,2006,1312.141846
Japan,2007,1377.403687
Japan,2008,1414.780884
Japan,2009,1186.947388
Japan,2010,1352.734619
Japan,2011,1282.649658
Japan,2012,1354.199097
Japan,2013,1409.43811
Japan,2014,1385.735596
Japan,2015,1397.980957
Japan,2016,1395.385498
Japan,2017,1415.963501
Japan,2018,1386.59729
Japan,2019,1362.593872
Japan,2020,1270.751831
Japan,2021,1332.651367
Kazakhstan,1965,0
Kazakhstan,1966,0
Kazakhstan,1967,0
Kazakhstan,1968,0
Kazakhstan,1969,0
Kazakhstan,1970,0
Kazakhstan,1971,0
Kazakhstan,1972,0
Kazakhstan,1973,0
Kazakhstan,1974,0
Kazakhstan,1975,0
Kazakhstan,1976,0
Kazakhstan,1977,0
Kazakhstan,1978,0
Kazakhstan,1979,0
Kazakhstan,1980,0
Kazakhstan,1981,0
Kazakhstan,1982,0
Kazakhstan,1983,0
Kazakhstan,1984,0
Kazakhstan,1985,443.4984131
Kazakhstan,1986,465.9675903
Kazakhstan,1987,484.1568909
Kazakhstan,1988,505.0211182
Kazakhstan,1989,482.0169678
Kazakhstan,1990,450.3072815
Kazakhstan,1991,439.5745239
Kazakhstan,1992,442.8201294
Kazakhstan,1993,402.1262512
Kazakhstan,1994,393.372406
Kazakhstan,1995,317.6903992
Kazakhstan,1996,283.7428894
Kazakhstan,1997,243.5857544
Kazakhstan,1998,239.8545227
Kazakhstan,1999,222.0836945
Kazakhstan,2000,207.4640503
Kazakhstan,2001,259.3478394
Kazakhstan,2002,262.7507629
Kazakhstan,2003,290.1126709
Kazakhstan,2004,309.2521667
Kazakhstan,2005,312.6713867
Kazakhstan,2006,329.5639648
Kazakhstan,2007,362.1442566
Kazakhstan,2008,392.950592
Kazakhstan,2009,359.7931213
Kazakhstan,2010,388.2556763
Kazakhstan,2011,422.6400146
Kazakhstan,2012,440.2652893
Kazakhstan,2013,435.8807678
Kazakhstan,2014,430.717041
Kazakhstan,2015,398.199585
Kazakhstan,2016,394.1737061
Kazakhstan,2017,422.9155884
Kazakhstan,2018,473.5512085
Kazakhstan,2019,461.6122131
Kazakhstan,2020,433.7700195
Kazakhstan,2021,433.3098755
Kuwait,1965,0
Kuwait,1966,0
Kuwait,1967,0
Kuwait,1968,0
Kuwait,1969,0
Kuwait,1970,0
Kuwait,1971,0
Kuwait,1972,0
Kuwait,1973,0
Kuwait,1974,0
Kuwait,1975,0
Kuwait,1976,0
Kuwait,1977,0
Kuwait,1978,0
Kuwait,1979,0
Kuwait,1980,0
Kuwait,1981,0
Kuwait,1982,0
Kuwait,1983,0
Kuwait,1984,0
Kuwait,1985,0
Kuwait,1986,0
Kuwait,1987,0
Kuwait,1988,0
Kuwait,1989,0
Kuwait,1990,0
Kuwait,1991,0
Kuwait,1992,0
Kuwait,1993,0
Kuwait,1994,0
Kuwait,1995,0
Kuwait,1996,0
Kuwait,1997,0
Kuwait,1998,0
Kuwait,1999,0
Kuwait,2000,0.000288889
Kuwait,2001,0.000755556
Kuwait,2002,0.003277778
Kuwait,2003,0.001088889
Kuwait,2004,0.000986111
Kuwait,2005,0
Kuwait,2006,0.027138889
Kuwait,2007,0.004611111
Kuwait,2008,0.007805556
Kuwait,2009,0
Kuwait,2010,0.044709168
Kuwait,2011,0.157460839
Kuwait,2012,0.755968869
Kuwait,2013,3.186327696
Kuwait,2014,2.532947302
Kuwait,2015,2.099680901
Kuwait,2016,2.588749409
Kuwait,2017,1.959468365
Kuwait,2018,2.19991684
Kuwait,2019,2.01939106
Kuwait,2020,0.358813614
Kuwait,2021,0.752883315
Latvia,1965,0
Latvia,1966,0
Latvia,1967,0
Latvia,1968,0
Latvia,1969,0
Latvia,1970,0
Latvia,1971,0
Latvia,1972,0
Latvia,1973,0
Latvia,1974,0
Latvia,1975,0
Latvia,1976,0
Latvia,1977,0
Latvia,1978,0
Latvia,1979,0
Latvia,1980,0
Latvia,1981,0
Latvia,1982,0
Latvia,1983,0
Latvia,1984,0
Latvia,1985,8.443380356
Latvia,1986,10.65470791
Latvia,1987,9.755941391
Latvia,1988,9.792227745
Latvia,1989,7.996788025
Latvia,1990,8.239854813
Latvia,1991,7.222229958
Latvia,1992,6.353468895
Latvia,1993,5.806859016
